Shrt_Desc,Class,Sugar_Tot_.g.,Iron_.mg.,Cholestrl_.mg.
CEREALS/WHL WHEAT HOT NAT CRL/DRY,1.0,-0.286078406814,-0.0726720833333,-0.0297142857143
CEREALS/WHEATENA/CKD W/ H2O/W/ SALT,1.0,-0.287781813627,-0.11983875,-0.0297142857143
CHEWING GUM,3.0,0.37183742485,-0.129172083333,-0.0297142857143
CEREALS RTE/KELLOGG'S/FRUIT HARVEST STRAWBERRY/BLUEBERRY,1.0,0.0453845190381,0.12916125,-0.0297142857143
CEREALS/QUAKER/INST OATMEAL/CINNAMON-SPICE/DRY,1.0,-0.0784631763527,0.00932791666667,-0.0297142857143
CEREALS RTE/QUAKER/QUAKER GRANOLA W/ OATS/WHEAT& RAISINS,1.0,-0.0434932364729,-0.08433875,-0.0154285714286
CEREALS RTE/KASHI ORGANIC PROMISE/STRAWBERRY FIELDS,1.0,-0.084876002004,-0.0991720833333,-0.0297142857143
CEREALS RTE/GENERAL MILLS/LUCKY CHARMS,1.0,0.0717372244489,0.241994583333,-0.0297142857143
CEREALS RTE/KELLOGG/KELLOGG'S ALL-BRAN BRAN BUDS,1.0,-0.022751753507,0.120827916667,-0.0297142857143
ORIENTAL MIX/RICE-BASED,2.0,-0.260226703407,-0.0885054166667,-0.0297142857143
CEREALS RTE/QUAKER/SHREDDED WHEAT/BAGGED CRL,1.0,-0.282170591182,-0.0736720833333,-0.0297142857143
PUDDINGS/CHOC/DRY MIX/INST/PREP W/ WHOLE MILK,3.0,-0.170447144289,-0.123505416667,0.0345714285714
GELATIN DSSRT/DRY MIX/RED CAL/W/ ASPRT,3.0,-0.290286823647,-0.128172083333,-0.0297142857143
CEREALS RTE/KELLOGG'S APPL JACKS W/ MARSHMALLOWS,1.0,0.221737224449,0.13916125,-0.0297142857143
CEREALS/QUAKER/HOMINY GRITS/WHITE/QUICK/DRY,1.0,-0.280266783567,-0.0705054166667,-0.0297142857143
CEREALS/CREAM OF WHEAT/INST/DRY,1.0,-0.286278807615,0.347494583333,-0.0297142857143
CEREALS RTE/GENERAL MILLS/WHEAT CHEX,1.0,-0.187080410822,0.380827916667,-0.0297142857143
FROSTINGS/GLAZE/PREPARED-FROM-RECIPE,3.0,0.515725200401,-0.128672083333,-0.0225714285714
SNACKS/POPCORN/HOME-PREPARED/OIL-POPPED/UNSALTED,2.0,-0.284876002004,-0.08283875,-0.0297142857143
FROZEN NOVELTIES/ICE TYPE/POP/W/ LO CAL SWTNR,3.0,-0.275056362725,-0.118005416667,-0.0297142857143
