Shrt_Desc,Class,Sugar_Tot_.g.,Iron_.mg.,Cholestrl_.mg.
RED SUGAR FRSTD FLAKES CRL,1.0,-0.0156653306613,0.142781181619,-0.0473571428571
CANDY ROLLS/YOGURT-COVERED/FRUIT FLAV W/ HI VIT C,2.0,0.102070140281,-0.173192560175,-0.0473571428571
ICE CREAMS/VANILLA/RICH,3.0,-0.0833006012024,-0.178006564551,0.609785714286
grano bar/ GENER MILLS/ NATUR VALLE/ CHEWY TRAIL MIX,2.0,0.139244488978,0.00514442013129,-0.0473571428571
CANDIES/MOUNDS CANDY BAR,3.0,0.172611222445,-0.139713347921,-0.0330714285714
SPL K VANILLA ALMOND,1.0,0.0143947895792,0.405363238512,-0.0473571428571
CHOCOLATEY DELIGHT,1.0,0.00938476953908,0.385669584245,-0.0473571428571
FROSTING/GLAZ/CHC/PREP-FRM-RCIP/W/ BUTR/NFSMI RECIP NO. C-32,3.0,0.354074148297,-0.172317286652,0.0812142857143
WEETABIX WHL WHEAT CRL,1.0,-0.270174348697,-0.0725361050328,-0.0473571428571
GENERAL MILLS/CHEERIOS/CHOC,1.0,0.0544749498998,0.179980306346,-0.0473571428571
ICE CREAMS/BREYERS/98% FAT FREE VANILLA,3.0,-0.08049498998,-0.18347702407,0.00978571428571
M&M MARS/KUDOS WHL GRAIN BAR/M&M'S MILK CHOC,2.0,0.0886432865731,-0.166846827133,-0.0187857142857
